Prefix;Times;Long
2001:08d8:1000:4080;1;19
2001:08d8:1000:4084;1;19
2001:08d8:1000:408a;1;19
2001:08d8:1000:408b;1;19
2001:08d8:1000:408f;2;19
2001:08d8:1000:4092;3;19
2001:08d8:1000:409d;4;19
2001:08d8:1000:40ab;1;19
2001:08d8:1000:40b2;1;19
2001:08d8:1000:40be;1;19
2001:08d8:1000:40cd;2;19
2001:08d8:1000:40db;3;19
2001:08d8:1000:40df;2;19
2001:08d8:1000:40e0;3;19
2001:08d8:1000:40e1;1;19
2001:08d8:1000:40e3;2;19
2001:08d8:1000:40e6;1;19
2001:08d8:1000:40e7;2;19
2001:08d8:1000:40ec;3;19
2001:08d8:1000:40ee;1;19
2001:08d8:1000:5008;3;19
2001:08d8:1000:5010;7;19
2001:08d8:1000:5025;2;19
2001:08d8:1000:5031;5;19
2001:08d8:1000:503b;1;19
2001:08d8:1000:503c;1;19
2001:08d8:1000:5044;1;19
2001:08d8:1000:5048;1;19
2001:08d8:1000:504c;1;19
2001:08d8:1000:5058;1;19
2001:08d8:1000:5059;1;19
2001:08d8:1000:505f;1;19
2001:08d8:1000:5060;1;19
2001:08d8:1000:5065;6;19
2001:08d8:1000:506e;1;19
2001:08d8:1000:5070;1;19
2001:08d8:1000:5081;3;19
2001:08d8:1000:5084;3;19
2001:08d8:1000:5087;3;19
2001:08d8:1000:508b;2;19
2001:08d8:1000:5094;2;19
2001:08d8:1000:5098;1;19
2001:08d8:1000:509b;1;19
2001:08d8:1000:50a1;2;19
2001:08d8:1000:50b4;2;19
2001:08d8:1000:50ba;2;19
2001:08d8:1000:50c0;1;19
2001:08d8:1000:50c3;3;19
2001:08d8:1000:50c7;3;19
2001:08d8:1000:50c9;3;19
2001:08d8:1000:50cd;3;19
2001:08d8:1000:50d3;1;19
2001:08d8:1000:50d7;5;19
2001:08d8:1000:50dd;1;19
2001:08d8:1000:50de;2;19
2001:08d8:1000:50e3;3;19
2001:08d8:1000:50ea;2;19
2001:08d8:1000:50ed;1;19
2001:08d8:1000:50f4;2;19
2001:08d8:1000:50fb;3;19
2001:08d8:1000:6007;3;19
2001:08d8:1000:6009;1;19
2001:08d8:1000:600b;1;19
2001:08d8:1000:6011;2;19
2001:08d8:1000:6018;1;19
2001:08d8:1000:601b;1;19
2001:08d8:1000:6024;1;19
2001:08d8:1000:602d;1;19
2001:08d8:1000:603d;1;19
2001:08d8:1000:603e;1;19
2001:08d8:1000:6044;3;19
2001:08d8:1000:6046;2;19
2001:08d8:1000:6052;5;19
2001:08d8:1000:6059;4;19
2001:08d8:1000:605b;1;19
2001:08d8:1000:605e;3;19
2001:08d8:1000:6065;1;19
2001:08d8:1000:6068;2;19
2001:08d8:1000:606e;1;19
2001:08d8:1000:6071;1;19
2001:08d8:1000:6073;2;19
2001:08d8:1000:6074;1;19
2001:08d8:1000:6075;2;19
2001:08d8:1000:6078;1;19
2001:08d8:1000:607d;1;19
2001:08d8:1000:6086;1;19
2001:08d8:1000:6091;1;19
2001:08d8:1000:6095;1;19
2001:08d8:1000:609c;2;19
2001:08d8:1000:60a2;2;19
2001:08d8:1000:60a7;1;19
2001:08d8:1000:60b4;1;19
2001:08d8:1000:60b7;2;19
2001:08d8:1000:60c3;2;19
2001:08d8:1000:60c6;1;19
2001:08d8:1000:60c9;2;19
2001:08d8:1000:60cb;1;19
2001:08d8:1000:60cd;4;19
2001:08d8:1000:60d5;6;19
2001:08d8:1000:60d7;1;19
2001:08d8:1000:60d8;3;19
2001:08d8:1000:60db;2;19
2001:08d8:1000:60dc;1;19
2001:08d8:1000:60f2;1;19
2001:08d8:1000:60fc;1;19
2001:08d8:1000:7007;1;19
2001:08d8:1000:7013;1;19
2001:08d8:1000:701f;2;19
2001:08d8:1000:7038;4;19
2001:08d8:1000:7039;1;19
2001:08d8:1000:7042;1;19
2001:08d8:1000:7054;1;19
2001:08d8:1000:7055;1;19
2001:08d8:1000:7060;1;19
2001:08d8:1000:7074;1;19
2001:08d8:1000:7077;1;19
2001:08d8:1000:707d;1;19
2001:08d8:1000:7086;1;19
2001:08d8:1000:7098;1;19
2001:08d8:1000:709c;1;19
2001:08d8:1000:70a8;1;19
2001:08d8:1000:70b1;1;19
2001:08d8:1000:70b9;1;19
2001:08d8:1000:70bd;1;19
2001:08d8:1000:70d0;1;19
2001:08d8:1000:70d2;1;19
2001:08d8:1000:70d5;1;19
2001:08d8:1000:70d8;1;19
2001:08d8:1000:70e3;1;19
2001:08d8:1000:70e8;1;19
2001:08d8:1000:70f5;1;19
2001:08d8:1000:70fc;1;19
2001:08d8:1000:8002;1;19
2001:08d8:1000:8005;1;19
2001:08d8:1000:8006;1;19
2001:08d8:1000:800b;2;19
2001:08d8:1000:8010;3;19
2001:08d8:1000:8013;1;19
2001:08d8:1000:8015;3;19
2001:08d8:1000:8018;2;19
2001:08d8:1000:801e;2;19
2001:08d8:1000:801f;2;19
2001:08d8:1000:8026;1;19
2001:08d8:1000:802d;5;19
2001:08d8:1000:8036;1;19
2001:08d8:1000:8038;1;19
2001:08d8:1000:803a;1;19
2001:08d8:1000:8042;1;19
2001:08d8:1000:8049;3;19
2001:08d8:1000:804c;1;19
2001:08d8:1000:8050;3;19
2001:08d8:1000:8055;3;19
2001:08d8:1000:8056;2;19
2001:08d8:1000:8057;2;19
2001:08d8:1000:805e;3;19
2001:08d8:1000:8063;2;19
2001:08d8:1000:8067;4;19
2001:08d8:1000:806c;1;19
2001:08d8:1000:806d;1;19
2001:08d8:1000:8077;4;19
2001:08d8:1000:8081;1;19
2001:08d8:1000:8082;3;19
2001:08d8:1000:808c;3;19
2001:08d8:1000:808e;4;19
2001:08d8:1000:808f;7;19
2001:08d8:1000:8091;1;19
2001:08d8:1000:8095;2;19
2001:08d8:1000:8096;3;19
2001:08d8:1000:8099;2;19
2001:08d8:1000:80a2;1;19
2001:08d8:1000:80b1;5;19
2001:08d8:1000:80b4;1;19
2001:08d8:1000:80bb;3;19
2001:08d8:1000:80bc;1;19
2001:08d8:1000:80be;4;19
2001:08d8:1000:80c3;3;19
2001:08d8:1000:80c7;2;19
2001:08d8:1000:80c9;1;19
2001:08d8:1000:80d0;1;19
2001:08d8:1000:80d6;1;19
2001:08d8:1000:80d7;4;19
2001:08d8:1000:80de;2;19
2001:08d8:1000:80e9;2;19
2001:08d8:1000:80f3;4;19
2001:08d8:1000:80fd;3;19
2001:08d8:1000:9010;2;19
2001:08d8:1000:9011;1;19
2001:08d8:1000:9012;1;19
2001:08d8:1000:9017;1;19
2001:08d8:1000:9021;1;19
2001:08d8:1000:9027;1;19
2001:08d8:1000:9029;1;19
2001:08d8:1000:902b;1;19
2001:08d8:1000:902c;1;19
2001:08d8:1000:9033;1;19
2001:08d8:1000:9043;3;19
2001:08d8:1000:9048;2;19
2001:08d8:1000:9049;1;19
2001:08d8:1000:9055;2;19
2001:08d8:1000:9056;1;19
2001:08d8:1000:905b;2;19
2001:08d8:1000:905c;1;19
2001:08d8:1000:9062;1;19
2001:08d8:1000:9064;1;19
2001:08d8:1000:9065;1;19
2001:08d8:1000:906c;1;19
2001:08d8:1000:9076;1;19
2001:08d8:1000:907c;1;19
2001:08d8:1000:907f;1;19
2001:08d8:1000:9080;1;19
2001:08d8:1000:9088;1;19
2001:08d8:1000:909b;2;19
2001:08d8:1000:90a5;2;19
2001:08d8:1000:90b2;2;19
2001:08d8:1000:90c0;1;19
2001:08d8:1000:90cc;1;19
2001:08d8:1000:90db;1;19
2001:08d8:1000:90ea;1;19
2001:08d8:1000:90f3;2;19
2001:08d8:1000:90ff;1;19
2001:08d8:1000:a00e;1;19
2001:08d8:1000:a00f;3;19
2001:08d8:1000:a015;1;19
2001:08d8:1000:a01c;1;19
2001:08d8:1000:a01e;2;19
2001:08d8:1000:a026;1;19
2001:08d8:1000:a02f;1;19
2001:08d8:1000:a034;2;19
2001:08d8:1000:a036;1;19
2001:08d8:1000:a041;1;19
2001:08d8:1000:a046;1;19
2001:08d8:1000:a047;1;19
2001:08d8:1000:a052;3;19
2001:08d8:1000:a053;1;19
2001:08d8:1000:a05c;1;19
2001:08d8:1000:a069;3;19
2001:08d8:1000:a070;1;19
2001:08d8:1000:a074;1;19
2001:08d8:1000:a075;2;19
2001:08d8:1000:a077;1;19
2001:08d8:1000:a079;1;19
2001:08d8:1000:a07a;2;19
2001:08d8:1000:a07d;1;19
2001:08d8:1000:a07f;1;19
2001:08d8:1000:a082;1;19
2001:08d8:1000:a087;1;19
2001:08d8:1000:a08e;1;19
2001:08d8:1000:a096;1;19
2001:08d8:1000:a09d;1;19
2001:08d8:1000:a0a3;2;19
2001:08d8:1000:a0bd;1;19
2001:08d8:1000:a0c2;1;19
2001:08d8:1000:a0c3;2;19
2001:08d8:1000:a0c5;1;19
2001:08d8:1000:a0c6;2;19
2001:08d8:1000:a0c8;2;19
2001:08d8:1000:a0dc;2;19
2001:08d8:1000:a0e4;1;19
2001:08d8:1000:a0ef;1;19
2001:08d8:1000:a0f1;1;19
2001:08d8:1000:a0f8;1;19
2001:08d8:1000:a0fb;1;19
2001:08d8:1000:b002;1;19
2001:08d8:1000:b005;3;19
2001:08d8:1000:b008;3;19
2001:08d8:1000:b00e;2;19
2001:08d8:1000:b015;1;19
2001:08d8:1000:b016;3;19
2001:08d8:1000:b029;1;19
2001:08d8:1000:b02d;2;19
2001:08d8:1000:b030;1;19
2001:08d8:1000:b034;1;19
2001:08d8:1000:b035;3;19
2001:08d8:1000:b036;4;19
2001:08d8:1000:b03c;1;19
2001:08d8:1000:b03f;1;19
2001:08d8:1000:b042;2;19
2001:08d8:1000:b045;3;19
2001:08d8:1000:b049;1;19
2001:08d8:1000:b054;2;19
2001:08d8:1000:b059;4;19
2001:08d8:1000:b05a;3;19
2001:08d8:1000:b05b;4;19
2001:08d8:1000:b05f;1;19
2001:08d8:1000:b064;5;19
2001:08d8:1000:b06d;3;19
2001:08d8:1000:b070;1;19
2001:08d8:1000:b077;1;19
2001:08d8:1000:b07c;1;19
2001:08d8:1000:b07d;5;19
2001:08d8:1000:b07e;1;19
2001:08d8:1000:b08d;1;19
2001:08d8:1000:b094;3;19
2001:08d8:1000:b096;1;19
2001:08d8:1000:b0ab;3;19
2001:08d8:1000:b0b0;1;19
2001:08d8:1000:b0b6;2;19
2001:08d8:1000:b0ba;5;19
2001:08d8:1000:b0bc;1;19
2001:08d8:1000:b0bf;1;19
2001:08d8:1000:b0c2;5;19
2001:08d8:1000:b0c3;2;19
2001:08d8:1000:b0c7;2;19
2001:08d8:1000:b0cb;5;19
2001:08d8:1000:b0cc;1;19
2001:08d8:1000:b0cd;1;19
2001:08d8:1000:b0d4;2;19
2001:08d8:1000:b0df;3;19
2001:08d8:1000:b0e0;3;19
2001:08d8:1000:b0eb;5;19
2001:08d8:1000:b0f0;3;19
2001:08d8:1000:b0f7;1;19
2001:08d8:1000:b0fa;3;19
2001:08d8:1000:b0fd;2;19
2001:08d8:1000:b199;1;19
2001:08d8:1000:c001;2;19
2001:08d8:1000:c01f;1;19
2001:08d8:1000:c038;1;19
2001:08d8:1000:c03f;1;19
2001:08d8:1000:c041;4;19
2001:08d8:1000:c054;1;19
2001:08d8:1000:c057;2;19
2001:08d8:1000:c099;3;19
2001:08d8:1000:c0cb;1;19
2001:08d8:1000:c0d4;1;19
2001:08d8:1000:c0d6;1;19
2001:08d8:1000:c0f4;1;19
2001:08d8:1000:c139;3;19
2001:08d8:1000:c161;3;19
2001:08d8:1000:c171;3;19
2001:08d8:1000:c186;5;19
2001:08d8:1000:c18d;2;19
2001:08d8:1000:c1ae;1;19
2001:08d8:1000:c1f6;1;19
2001:08d8:1000:c204;1;19
2001:08d8:1000:c25d;2;19
2001:08d8:1000:c28a;2;19
2001:08d8:1000:c299;2;19
2001:08d8:1000:c2ab;1;19
2001:08d8:1000:c2e2;3;19
2001:08d8:1000:c390;1;19
2001:08d8:1000:c397;1;19
2001:08d8:1000:c3b4;1;19
2001:08d8:1000:c3cc;1;19
2001:08d8:1000:c3f5;1;19
2001:08d8:1000:d027;2;19
2001:08d8:1000:d050;3;19
2001:08d8:1000:d08d;1;19
2001:08d8:1000:d0b2;3;19
2001:08d8:1000:d0b7;2;19
2001:08d8:1000:d164;1;19
2001:08d8:1000:d19f;1;19
2001:08d8:1000:d1b7;1;19
2001:08d8:1000:d201;5;19
2001:08d8:1000:d202;4;19
2001:08d8:1000:d203;2;19
2001:08d8:1000:d204;4;19
2001:08d8:1000:d206;3;19
2001:08d8:1000:d207;1;19
2001:08d8:1000:d208;1;19
2001:08d8:1000:d209;1;19
2001:08d8:1000:d20a;2;19
2001:08d8:1000:d20b;3;19
2001:08d8:1000:d20c;5;19
2001:08d8:1000:d20d;5;19
2001:08d8:1000:d20f;6;19
2001:08d8:1000:d210;2;19
2001:08d8:1000:d211;3;19
2001:08d8:1000:d212;5;19
2001:08d8:1000:d213;2;19
2001:08d8:1000:d214;2;19
2001:08d8:1000:d216;2;19
2001:08d8:1000:d217;1;19
2001:08d8:1000:d218;1;19
2001:08d8:1000:d219;4;19
2001:08d8:1000:d21a;5;19
2001:08d8:1000:d21b;4;19
2001:08d8:1000:d241;2;19
2001:08d8:1000:d25b;5;19
2001:08d8:1000:d262;4;19
2001:08d8:1000:d273;3;19
2001:08d8:1000:d274;5;19
2001:08d8:1000:d299;2;19
2001:08d8:1000:d2ad;6;19
2001:08d8:1000:d2b0;8;19
2001:08d8:1000:d2b6;3;19
2001:08d8:1000:d2be;5;19
2001:08d8:1000:d2c0;2;19
2001:08d8:1000:d2c6;2;19
2001:08d8:1000:d2cd;5;19
2001:08d8:1000:d2d2;7;19
2001:08d8:1000:d2ea;4;19
2001:08d8:1000:d2eb;7;19
2001:08d8:1000:d2ed;4;19
2001:08d8:1000:d33c;9;19
2001:08d8:1000:d35e;10;19
2001:08d8:1000:d381;5;19
2001:08d8:1000:d38b;8;19
2001:08d8:1000:d38f;5;19
2001:08d8:1000:d3a7;9;19
2001:08d8:1000:d3b9;9;19
2001:08d8:1000:d3bf;7;19
2001:08d8:1000:d3f7;11;19
2001:08d8:1000:d3f9;5;19
2001:08d8:1000:d42b;2;19
2001:08d8:1000:d48e;3;19
2001:08d8:1000:d4b5;1;19
2001:08d8:1000:d4d5;1;19
2001:08d8:1000:d4e4;1;19
2001:08d8:1000:e000;3;19
2001:08d8:1000:f003;4;19
2001:08d8:1000:f005;2;19
2001:08d8:1000:f008;2;19
2001:08d8:1000:f029;2;19
2001:08d8:1000:f032;4;19
2001:08d8:1000:f034;4;19
2001:08d8:1000:f03a;2;19
2001:08d8:1000:f03c;2;19
2001:08d8:1000:f03d;7;19
2001:08d8:1000:f046;1;19
2001:08d8:1000:f049;3;19
2001:08d8:1000:f04f;3;19
2001:08d8:1000:f051;2;19
2001:08d8:1000:f057;3;19
2001:08d8:1000:f082;1;19
2001:08d8:1000:f088;1;19
2001:08d8:1000:f089;1;19
2001:08d8:1000:f08a;3;19
2001:08d8:1000:f08e;2;19
2001:08d8:1000:f099;2;19
2001:08d8:1000:f0a7;3;19
2001:08d8:1000:f0b3;2;19
2001:08d8:1000:f0ce;1;19
2001:08d8:1000:f0d6;2;19
2001:08d8:1000:f0db;3;19
2001:08d8:1000:f0e0;1;19
2001:08d8:1000:f0ea;2;19
2001:08d8:1000:f0f3;1;19
2001:08d8:1000:f0f7;1;19
2001:08d8:1000:f107;5;19
2001:08d8:1000:f111;5;19
2001:08d8:1000:f116;5;19
2001:08d8:1000:f12f;6;19
2001:08d8:1000:f138;1;19
2001:08d8:1000:f13d;6;19
2001:08d8:1000:f14d;5;19
2001:08d8:1000:f154;4;19
2001:08d8:1000:f169;4;19
2001:08d8:1000:f17d;5;19
2001:08d8:1000:f182;6;19
2001:08d8:1000:f18d;7;19
2001:08d8:1000:f18e;3;19
2001:08d8:1000:f194;5;19
2001:08d8:1000:f19a;5;19
2001:08d8:1000:f1ac;3;19
2001:08d8:1000:f1b4;5;19
2001:08d8:1000:f1b8;4;19
2001:08d8:1000:f1bd;6;19
2001:08d8:1000:f1e4;2;19
2001:08d8:1000:f1e8;5;19
2001:08d8:1000:f1f5;6;19
2001:08d8:1000:f1f9;1;19
2001:08d8:1000:f203;6;19
2001:08d8:1000:f210;6;19
2001:08d8:1000:f26b;4;19
2001:08d8:1000:f2a3;6;19
2001:08d8:1000:f2a6;3;19
2001:08d8:1000:f2d3;7;19
2001:08d8:1000:f2d9;6;19
2001:08d8:1000:f2e1;8;19
2001:08d8:1000:f2e7;10;19
2001:08d8:1000:f2ee;7;19
2001:08d8:1000:f362;1;19
2001:08d8:1000:f36c;1;19
2001:08d8:1000:f39c;1;19
2001:08d8:1000:f3b1;1;19
2001:08d8:1000:f3d0;1;19
2001:08d8:1000:f3fb;1;19
2001:08d8:1001:000e;2;19
2001:08d8:1001:002f;1;19
2001:08d8:1001:0034;1;19
2001:08d8:1001:0037;2;19
2001:08d8:1001:004c;1;19
2001:08d8:1001:004e;1;19
2001:08d8:1001:0056;1;19
2001:08d8:1001:0075;1;19
2001:08d8:1001:0095;3;19
2001:08d8:1001:009d;1;19
2001:08d8:1001:00b4;1;19
2001:08d8:1001:00e1;1;19
2001:08d8:1001:00f9;2;19
2001:08d8:1001:0100;1;19
2001:08d8:1001:0135;1;19
2001:08d8:1001:013d;2;19
2001:08d8:1001:0155;2;19
2001:08d8:1001:0163;1;19
2001:08d8:1001:016e;1;19
2001:08d8:1001:0182;1;19
2001:08d8:1001:0185;2;19
2001:08d8:1001:018e;1;19
2001:08d8:1001:01aa;1;19
2001:08d8:1001:01bd;3;19
2001:08d8:1001:01c8;1;19
2001:08d8:1001:0207;3;19
2001:08d8:1001:0213;1;19
2001:08d8:1001:0239;2;19
2001:08d8:1001:023e;1;19
2001:08d8:1001:0245;1;19
2001:08d8:1001:024d;1;19
2001:08d8:1001:02bc;1;19
2001:08d8:1001:02d7;1;19
2001:08d8:1001:0533;1;19
2001:08d8:1001:0557;2;19
2001:08d8:1001:05be;1;19
2001:08d8:1001:1008;4;19
2001:08d8:1001:100a;2;19
2001:08d8:1001:100e;1;19
2001:08d8:1001:1019;3;19
2001:08d8:1001:101e;2;19
2001:08d8:1001:1025;1;19
2001:08d8:1001:1027;3;19
2001:08d8:1001:1036;4;19
2001:08d8:1001:103b;4;19
2001:08d8:1001:103d;2;19
2001:08d8:1001:1043;5;19
2001:08d8:1001:1048;4;19
2001:08d8:1001:1051;1;19
2001:08d8:1001:1054;1;19
2001:08d8:1001:105a;1;19
2001:08d8:1001:106b;1;19
2001:08d8:1001:106f;2;19
2001:08d8:1001:107a;1;19
2001:08d8:1001:1094;2;19
2001:08d8:1001:109d;1;19
2001:08d8:1001:10b6;3;19
2001:08d8:1001:10c0;1;19
2001:08d8:1001:10df;3;19
2001:08d8:1001:10e0;1;19
2001:08d8:1001:10f7;4;19
2001:08d8:1001:1102;4;19
2001:08d8:1001:1126;1;19
2001:08d8:1001:1141;3;19
2001:08d8:1001:115d;5;19
2001:08d8:1001:1164;3;19
2001:08d8:1001:1167;4;19
2001:08d8:1001:116a;4;19
2001:08d8:1001:118e;6;19
2001:08d8:1001:119b;3;19
2001:08d8:1001:119e;3;19
2001:08d8:1001:11b3;4;19
2001:08d8:1001:11b6;4;19
2001:08d8:1001:11bc;3;19
2001:08d8:1001:11c5;2;19
2001:08d8:1001:11d6;2;19
2001:08d8:1001:11e1;5;19
2001:08d8:1001:11e8;4;19
2001:08d8:1001:11ea;5;19
2001:08d8:1001:11f2;6;19
2001:08d8:1001:1201;3;19
2001:08d8:1001:120a;2;19
2001:08d8:1001:1211;1;19
2001:08d8:1001:1220;4;19
2001:08d8:1001:1225;4;19
2001:08d8:1001:123a;2;19
2001:08d8:1001:123c;3;19
2001:08d8:1001:124c;2;19
2001:08d8:1001:1268;4;19
2001:08d8:1001:126e;3;19
2001:08d8:1001:1273;4;19
2001:08d8:1001:1278;2;19
2001:08d8:1001:128a;7;19
2001:08d8:1001:1292;5;19
2001:08d8:1001:1294;2;19
2001:08d8:1001:12a1;3;19
2001:08d8:1001:12ba;1;19
2001:08d8:1001:12c9;7;19
2001:08d8:1001:12f2;1;19
2001:08d8:1001:12fd;3;19
2001:08d8:1001:1500;1;19
2001:08d8:1001:152a;2;19
2001:08d8:1001:1598;3;19
2001:08d8:1001:15ce;1;19
2001:08d8:1001:15da;1;19
2001:08d8:1001:15e3;1;19
2001:08d8:1001:2012;1;19
2001:08d8:1001:2014;2;19
2001:08d8:1001:2018;1;19
2001:08d8:1001:2022;1;19
2001:08d8:1001:202e;1;19
2001:08d8:1001:2037;2;19
2001:08d8:1001:203f;1;19
2001:08d8:1001:2042;1;19
2001:08d8:1001:2045;1;19
2001:08d8:1001:2048;1;19
2001:08d8:1001:2050;2;19
2001:08d8:1001:2052;2;19
2001:08d8:1001:2054;1;19
2001:08d8:1001:2065;3;19
2001:08d8:1001:2066;3;19
2001:08d8:1001:2068;2;19
2001:08d8:1001:2081;3;19
2001:08d8:1001:2086;1;19
2001:08d8:1001:2087;3;19
2001:08d8:1001:2095;3;19
2001:08d8:1001:20aa;3;19
2001:08d8:1001:20ad;1;19
2001:08d8:1001:20c5;1;19
2001:08d8:1001:20ce;1;19
2001:08d8:1001:20cf;1;19
2001:08d8:1001:20d4;1;19
2001:08d8:1001:20f2;3;19
2001:08d8:1001:20f7;2;19
2001:08d8:1001:210f;4;19
2001:08d8:1001:2110;5;19
2001:08d8:1001:2123;4;19
2001:08d8:1001:2125;4;19
2001:08d8:1001:2132;1;19
2001:08d8:1001:2135;1;19
2001:08d8:1001:213c;3;19
2001:08d8:1001:213e;1;19
2001:08d8:1001:2151;6;19
2001:08d8:1001:2153;2;19
2001:08d8:1001:2159;3;19
2001:08d8:1001:2175;5;19
2001:08d8:1001:217f;6;19
2001:08d8:1001:2189;3;19
2001:08d8:1001:2199;4;19
2001:08d8:1001:21a5;4;19
2001:08d8:1001:21e7;6;19
2001:08d8:1001:21ec;2;19
2001:08d8:1001:2201;1;19
2001:08d8:1001:2204;4;19
2001:08d8:1001:220b;4;19
2001:08d8:1001:2210;1;19
2001:08d8:1001:2229;1;19
2001:08d8:1001:223b;1;19
2001:08d8:1001:2246;2;19
2001:08d8:1001:224d;5;19
2001:08d8:1001:2266;1;19
2001:08d8:1001:227d;2;19
2001:08d8:1001:22ae;2;19
2001:08d8:1001:22db;1;19
2001:08d8:1001:22dd;2;19
2001:08d8:1001:2357;4;19
2001:08d8:1001:2361;2;19
2001:08d8:1001:2387;2;19
2001:08d8:1001:238f;2;19
2001:08d8:1001:2395;2;19
2001:08d8:1001:239d;11;19
2001:08d8:1001:23a9;2;19
2001:08d8:1001:23b5;8;19
2001:08d8:1001:23bc;4;19
2001:08d8:1001:23c4;5;19
2001:08d8:1001:23d1;10;19
2001:08d8:1001:23e0;6;19
2001:08d8:1001:23fb;9;19
2001:08d8:1001:23fc;2;19
2001:08d8:1001:4005;1;19
2001:08d8:1001:400c;2;19
2001:08d8:1001:400d;2;19
2001:08d8:1001:4015;1;19
2001:08d8:1001:401f;2;19
2001:08d8:1001:4023;1;19
2001:08d8:1001:4025;2;19
2001:08d8:1001:4026;1;19
2001:08d8:1001:4033;1;19
2001:08d8:1001:4042;1;19
2001:08d8:1001:4043;4;19
2001:08d8:1001:4049;1;19
2001:08d8:1001:404e;3;19
2001:08d8:1001:406d;3;19
2001:08d8:1001:4072;3;19
2001:08d8:1001:4074;1;19
2001:08d8:1001:4092;1;19
2001:08d8:1001:40b2;2;19
2001:08d8:1001:40b3;3;19
2001:08d8:1001:40b4;1;19
2001:08d8:1001:40c7;1;19
2001:08d8:1001:40c8;2;19
2001:08d8:1001:40dc;2;19
2001:08d8:1001:40e9;3;19
2001:08d8:1001:40ee;1;19
2001:08d8:1001:40fd;5;19
2001:08d8:1001:410a;2;19
2001:08d8:1001:4110;5;19
2001:08d8:1001:4125;3;19
2001:08d8:1001:412a;5;19
2001:08d8:1001:4142;4;19
2001:08d8:1001:4146;7;19
2001:08d8:1001:4153;2;19
2001:08d8:1001:4158;1;19
2001:08d8:1001:415f;1;19
2001:08d8:1001:4170;1;19
2001:08d8:1001:4181;6;19
2001:08d8:1001:4183;5;19
2001:08d8:1001:4194;2;19
2001:08d8:1001:4199;3;19
2001:08d8:1001:41a0;2;19
2001:08d8:1001:41a2;7;19
2001:08d8:1001:41ab;3;19
2001:08d8:1001:41b3;2;19
2001:08d8:1001:41b6;4;19
2001:08d8:1001:41c1;2;19
2001:08d8:1001:41d1;2;19
2001:08d8:1001:41d8;5;19
2001:08d8:1001:41d9;4;19
2001:08d8:1001:41e4;3;19
2001:08d8:1001:41e6;3;19
2001:08d8:1001:41eb;4;19
2001:08d8:1001:41ee;3;19
2001:08d8:1001:41f8;3;19
2001:08d8:1001:41f9;1;19
2001:08d8:1001:4209;3;19
2001:08d8:1001:4261;3;19
2001:08d8:1001:4297;2;19
2001:08d8:1001:42dc;1;19
2001:08d8:1001:42e1;1;19
2001:08d8:1001:42ec;1;19
2001:08d8:1001:42f8;1;19
2001:08d8:1001:430b;2;19
2001:08d8:1001:4323;4;19
2001:08d8:1001:433c;7;19
2001:08d8:1001:4348;8;19
2001:08d8:1001:4358;3;19
2001:08d8:1001:4366;8;19
2001:08d8:1001:439b;5;19
2001:08d8:1001:439d;6;19
2001:08d8:1001:43a3;4;19
2001:08d8:1001:43ce;8;19
2001:08d8:1001:43d0;5;19
2001:08d8:1001:43fe;12;19
2001:08d8:1001:500e;3;19
2001:08d8:1001:5019;5;19
2001:08d8:1001:501b;1;19
2001:08d8:1001:5020;4;19
2001:08d8:1001:5023;3;19
2001:08d8:1001:502c;1;19
2001:08d8:1001:5038;1;19
2001:08d8:1001:5041;1;19
2001:08d8:1001:5049;1;19
2001:08d8:1001:5054;4;19
2001:08d8:1001:505b;3;19
2001:08d8:1001:505c;4;19
2001:08d8:1001:5060;1;19
2001:08d8:1001:506e;4;19
2001:08d8:1001:5075;2;19
2001:08d8:1001:5080;3;19
2001:08d8:1001:5081;1;19
2001:08d8:1001:5088;1;19
2001:08d8:1001:5092;6;19
2001:08d8:1001:5093;1;19
2001:08d8:1001:50a9;1;19
2001:08d8:1001:50b4;1;19
2001:08d8:1001:50b5;1;19
2001:08d8:1001:50be;5;19
2001:08d8:1001:50c8;5;19
2001:08d8:1001:50c9;2;19
2001:08d8:1001:50dd;1;19
2001:08d8:1001:50e8;4;19
2001:08d8:1001:50f6;2;19
2001:08d8:1001:50f7;1;19
2001:08d8:1001:511f;4;19
2001:08d8:1001:5126;10;19
2001:08d8:1001:512e;6;19
2001:08d8:1001:5144;2;19
2001:08d8:1001:5153;4;19
2001:08d8:1001:515a;3;19
2001:08d8:1001:5170;3;19
2001:08d8:1001:5171;4;19
2001:08d8:1001:5185;5;19
2001:08d8:1001:519a;2;19
2001:08d8:1001:51a8;5;19
2001:08d8:1001:51de;4;19
2001:08d8:1001:51eb;3;19
2001:08d8:1001:51ef;1;19
2001:08d8:1001:51fc;4;19
2001:08d8:1001:5200;3;19
2001:08d8:1001:520c;3;19
2001:08d8:1001:5226;7;19
2001:08d8:1001:5234;1;19
2001:08d8:1001:523e;4;19
2001:08d8:1001:5246;5;19
2001:08d8:1001:5269;9;19
2001:08d8:1001:528c;4;19
2001:08d8:1001:5291;4;19
2001:08d8:1001:52ac;2;19
2001:08d8:1001:52bf;6;19
2001:08d8:1001:52c7;5;19
2001:08d8:1001:52ca;2;19
2001:08d8:1001:52d9;5;19
2001:08d8:1001:52fc;11;19
2001:08d8:1001:5303;1;19
2001:08d8:1001:530d;1;19
2001:08d8:1001:5313;1;19
2001:08d8:1001:533d;2;19
2001:08d8:1001:533f;1;19
2001:08d8:1001:535f;1;19
2001:08d8:1001:537d;1;19
